,PKMuestreo,FechaMuestreo,IDPiscina,PesoPromedio,KilosAlimento,IDAlimento,PKPiscina,NombrePiscina,pondName,mlResultWeightCv,PkTipAlim,Activo,CodTipAlim,TamAlim,ProtAlim,USDAlim,feed_cost,FechaSiembra,FechaCosecha,FechaCosecha_join,CantidadSembrada,PKCiclo,Hectareas,days_from_last_monitoring,cycle_days,survival_updated_at,Supervivencia,PesoPromedio2,CantidadCosechada,biomass_harvested,VentaUSDReal,CantidadCosechada_cum,biomass_harvested_cum,stocked_minus_harvested,live_animals,live_biomass,cumulative_biomass,cumulative_biomass_diff,cumulative_biomass_diff_2weeks,weekly_fcr,cumulative_feed_2weeks,fcr_2weeks,kg/ha/day,cumulative_fcr,2week_FechaMuestreo,2week_PesoPromedio2,2week_growth_rate,1week_FechaMuestreo,1week_PesoPromedio2,1week_growth_rate,density_ha,density_ha_bin,biomass_ha,NombreProveedor,Codigo,Proceso,Descripcion,Proveedor,Especie,Origen,MnProveedor,VentaUSDReal_cum,feed_cost_cum,ABW,Entero/lb,Cola/lb,Entero/KG,Cola/KG,live_value_entero,live_value_cola,active_profit_entero,active_profit_entero_ha_day,active_profit_cola,active_profit_cola_ha_day
1312,69591,2021-08-16,90,12.57,2725.0,8,90,83,BG83,,8,1,RL A 35%,1.8,35,1.01,2752.25,2021-06-30,2021-09-30,2021-09-30,746200,3461,6.5,7.0,47,2021-08-16,82.0,12.57,0.0,0.0,0.0,0.0,0.0,746200.0,611884.0,7691.0,7691.0,1454.0,2612.0,1.874,4825.0,1.847,59.9,1.3,2021-08-02,8.2,2.19,2021-08-09,10.07,2.5,114800.0,<130K,1183.0,TEXCUMAR,VLL,L,Laboratorio,TX,V,L,ACUTEC,0.0,11172.0,12.5,1.61,0.88,3.54,1.93,27226.14,14843.63,16054.14,52.55,3671.629999999999,12.02
1313,73844,2022-03-07,87,12.6,3050.0,8,87,80,BG80,,8,1,RL A 35%,1.8,35,1.01,3080.5,2022-01-29,2022-04-13,2022-04-13,1324300,3528,8.5,7.0,37,2022-03-07,88.0,12.6,0.0,0.0,0.0,0.0,0.0,1324300.0,1165384.0,14684.0,14684.0,3242.0,7553.0,0.941,6025.0,0.798,51.3,0.758,2022-02-21,5.79,3.4,2022-02-28,9.6,3.0,155800.0,130-160k,1728.0,TEXCUMAR,VLL,L,Laboratorio,TX,V,L,SP,0.0,12770.5,12.5,1.61,0.88,3.54,1.93,51981.36,28340.12,39210.86,124.68,15569.619999999999,49.51
1314,69252,2021-06-28,78,12.6,455.0,8,78,71,BG71,,8,1,RL A 35%,1.8,35,1.01,459.55,2021-05-18,2021-08-27,2021-08-27,313600,3447,2.8,7.0,41,2021-06-28,81.0,12.6,0.0,0.0,0.0,0.0,0.0,313600.0,254016.0,3201.0,3201.0,425.0,1299.0,1.071,910.0,0.701,23.2,0.661,2021-06-14,6.97,2.82,2021-06-21,10.54,2.06,112000.0,<130K,1143.0,TEXCUMAR,VLL,L,Laboratorio,TX,V,L,ACUTEC,0.0,2475.5,12.5,1.61,0.88,3.54,1.93,11331.54,6177.929999999999,8856.04,77.14,3702.4299999999994,32.25
1315,69682,2021-08-23,81,12.61,4050.0,8,81,74,BG74,,8,1,RL A 35%,1.8,35,1.01,4090.5,2021-07-02,2021-10-06,2021-10-06,1107600,3462,8.6000004,7.0,52,2021-08-23,80.0,12.61,0.0,0.0,0.0,0.0,0.0,1107600.0,886080.0,11173.0,11173.0,1657.0,3260.0,2.444,7650.0,2.347,67.3,1.607,2021-08-09,8.93,1.84,2021-08-16,10.74,1.87,128791.0,<130K,1299.0,TEXCUMAR,VLL,L,Laboratorio,TX,V,L,SP,0.0,19621.75,12.5,1.61,0.88,3.54,1.93,39552.42,21563.89,19930.67,44.57,1942.1399999999994,4.34
1316,69583,2021-08-16,82,12.65,3600.0,8,82,75,BG75,,8,1,RL A 35%,1.8,35,1.01,3636.0,2021-07-03,2021-10-04,2021-10-04,1130500,3463,9.5,7.0,44,2021-08-16,78.0,12.65,0.0,0.0,0.0,0.0,0.0,1130500.0,881790.0,11155.0,11155.0,1641.0,4352.0,2.194,6750.0,1.551,54.1,1.284,2021-08-02,7.25,2.7,2021-08-09,10.39,2.26,119000.0,<130K,1174.0,TEXCUMAR,VLL,L,Laboratorio,TX,V,L,SP,0.0,16041.25,12.5,1.61,0.88,3.54,1.93,39488.7,21529.149999999998,23447.449999999997,56.09,5487.899999999998,13.13
1317,75588,2022-11-21,92,12.67,4425.0,33,92,85,BG85,,33,1,SB RL,1.8,35,1.11,4911.75,2022-09-16,2023-01-07,2023-01-07,1624500,3600,9.1000004,7.0,66,2022-11-28,76.0,12.67,0.0,0.0,0.0,0.0,0.0,1624500.0,1234620.0,15643.0,15643.0,2361.0,4840.0,1.874,8125.0,1.679,69.5,1.541,2022-11-07,8.21,2.23,2022-11-14,10.22,2.45,178516.0,>160k,1719.0,OPUMARSA,VLL,L,Laboratorio,OPU,V,L,OPU,0.0,28441.5,12.5,1.61,0.88,3.54,1.93,55376.22,30190.989999999998,26934.72,44.85,1749.489999999998,2.91
1318,71378,2022-02-07,86,12.68,3875.0,31,86,79,BG79,,31,1,VERDE,1.8,35,1.03,3991.25,2021-12-26,2022-03-07,2022-03-07,1215500,3515,7.8000002,7.0,43,2022-02-07,90.0,12.68,0.0,0.0,0.0,0.0,0.0,1215500.0,1093950.0,13871.0,13871.0,3369.0,5376.0,1.15,6850.0,1.274,71.0,0.932,2022-01-24,7.68,2.5,2022-01-31,9.6,3.08,155833.0,130-160k,1778.0,TEXCUMAR,VLL,L,Laboratorio,TX,V,L,SP,0.0,14262.25,12.5,1.61,0.88,3.54,1.93,49103.340000000004,26771.03,34841.090000000004,103.88,12508.779999999999,37.3
1319,79466,2023-07-17,90,12.71,2500.0,38,90,83,BG83,,38,1,FERMENTADO,1.8,35,1.18,2950.0,2023-06-06,2023-09-01,2023-09-01,910000,3672,6.5,7.0,41,2023-07-17,80.0,12.71,0.0,0.0,0.0,0.0,0.0,910000.0,728000.0,9253.0,9253.0,1587.0,2617.0,1.575,4525.0,1.729,54.9,0.992,2023-07-03,8.48,2.12,2023-07-10,10.15,2.56,140000.0,130-160k,1424.0,TEXCUMAR,VLL,L,Laboratorio,TX,V,L,PUNK SP,0.0,11948.5,12.7,1.62,0.92,3.57,2.01,33033.21,18598.53,21084.71,79.12,6650.029999999999,24.95
1320,76946,2023-02-20,84,12.73,2125.0,33,84,77,BG77,,33,1,SB RL,1.8,35,1.11,2358.75,2023-01-17,2023-03-25,2023-03-25,919800,3631,7.3000002,7.0,34,2023-03-06,90.0,12.73,0.0,0.0,0.0,0.0,0.0,919800.0,827820.0,10538.0,10538.0,2343.0,4808.0,0.907,3650.0,0.759,41.6,0.681,2023-02-06,7.16,2.78,2023-02-13,9.9,2.83,126000.0,<130K,1444.0,TEXCUMAR,VLL,L,Laboratorio,TX,V,L,PUNK SP,0.0,9691.5,12.7,1.62,0.92,3.57,2.01,37620.659999999996,21181.379999999997,27929.159999999996,112.53,11489.879999999997,46.29
1321,70161,2021-10-18,78,12.78,1125.0,8,78,71,BG71,,8,1,RL A 35%,1.8,35,1.01,1136.25,2021-08-31,2021-11-22,2021-11-22,385280,3479,2.8,7.0,48,2021-11-01,90.0,12.78,0.0,0.0,0.0,0.0,0.0,385280.0,346752.0,4431.0,4431.0,1041.0,1418.0,1.081,1930.0,1.361,57.4,0.992,2021-10-04,9.2,1.79,2021-10-11,11.0,1.78,137600.0,130-160k,1582.0,TEXCUMAR,VLL,L,Laboratorio,TX,V,L,ACUTEC,0.0,4794.25,12.7,1.62,0.92,3.57,2.01,15818.67,8906.31,11024.42,82.03,4112.0599999999995,30.6
1322,68361,2021-04-12,91,12.82,2175.0,8,91,84,BG84,,8,1,RL A 35%,1.8,35,1.01,2196.75,2021-02-24,2021-05-27,2021-05-27,1134318,3422,8.5,7.0,47,2021-04-12,75.0,12.82,0.0,0.0,0.0,0.0,0.0,1134318.0,850738.0,10906.0,10906.0,910.0,3401.0,2.39,4125.0,1.213,36.6,1.041,2021-03-29,8.27,2.28,2021-04-05,11.75,1.07,133449.0,130-160k,1283.0,TEXCUMAR,VLL,L,Laboratorio,TX,V,L,SP,0.0,12245.75,12.7,1.62,0.92,3.57,2.01,38934.42,21921.059999999998,26688.67,66.81,9675.309999999998,24.22
1323,68179,2021-03-29,78,12.83,1225.0,8,78,71,BG71,,8,1,RL A 35%,1.8,35,1.01,1237.25,2021-02-22,2021-05-12,2021-05-12,352800,3420,2.8,7.0,35,2021-03-29,86.0,12.83,0.0,0.0,0.0,0.0,0.0,352800.0,303408.0,3893.0,3893.0,881.0,1407.0,1.39,2300.0,1.635,62.5,1.093,2021-03-15,7.83,2.5,2021-03-22,9.7,3.13,126000.0,<130K,1390.0,TEXCUMAR,VLL,L,Laboratorio,TX,V,L,SP,0.0,4571.75,12.7,1.62,0.92,3.57,2.01,13898.01,7824.929999999999,9326.26,95.17,3253.1799999999994,33.2
